TABLE S2: P. falciparum functional gene groups																																																
Bozdech & Llinas et al.																																																

This table contains all of the ORFs, the corresponding oligonucleotides, and the expression data																																																
for the P. falciparum functional groups including transcription machinery, cytoplasmic translation																																																
machinery, the glycolytic pathway, ribonucleotied synthesis, deoxyribonucleotide synthesis, DNA																																																
replication machinery, the TCA cycle, the proteaseome, the plastid genome, merozoite invasion,																																																
actin myosin motility, early ring transcripts, mitochondrial genes and the organellar translational group.																																																

Transcription machinery																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
e15509_5	PFE0175c	unconventional myosin pfm-b	4.183	3.347487493	1.847855637	2.001250588	0.996130975	1.064121302	0.852	0.922443483	0.727508893	0.528729004	0.485	0.334284829	0.330341078	0.2	0.27611336	0.122652701	 	0.351	0.132419279	0.091	0.104040499	0.083245261	0.08299872	0.087967	0.077869504	0.101	0.049093074	0.118332983	0.214	0.409241974	0.767245571	1.032258831	1.404280597	1.989872841	1.650721822	1.710322148	2.887332049	4.039361287	4.004507137	5.725928617	4.340025033	4.302779428	3.080583139	1.981605139	2.093445915	1.840019356
e15509_6	NULL	#N/A	3.164	2.313020791	2.061650283	1.402899376	1.298136405	0.818067021	0.893	1.032568311	0.599967061	0.5965543	0.491	0.400109253	0.425741309	0.406	0.579164612	0.226615481	0.176462438	0.466	0.37011599	0.412	0.203436324	0.15152508	0.396950398	0.178333104	0.185247451	0.334	0.241304933	0.39265035	0.449	0.463406325	 	0.855417649	1.122462665	1.844430061	1.681163468	1.554671778	2.180871159	3.411760183	2.548736289	3.167313117	3.632267181	3.463823241	2.227480906	1.150683337	1.545851892	1.111512631
f1021_4	MAL6P1.286	myosin-like protein, putative	2.571	2.048011323	1.00609204	1.238447692	0.885314426	0.752114346	0.722	0.557728981	0.575239576	0.380746539	0.37	0.271041742	0.243484169	0.155	0.149842005	0.082936594	0.080010919	0.1	0.060041039	0.073	0.056664914	0.07202118	0.076683601	0.075171797	0.094263087	0.13	0.133133757	0.234873039	0.382	0.813970219	0.918255961	1.394988816	1.941946935	2.772031793	2.695556948	2.38877428	3.290276552	4.677721631	5.005349747	6.532746161	4.230765478	3.573137737	2.74416466	1.983897308	2.390531524	1.43087358
i8675_1	PFL1435c	myosin d	2.27	2.287449759	1.504107565	1.521810575	1.512462868	0.914459461	0.673	0.68680002	0.454205012	0.451654831	0.397	0.348482264	0.321797778	0.275	0.232339278	0.09111344	0.109604002	0.221	0.275530807	0.09	0.066883173	0.058926421	0.052325278	 	0.060656247	0.145	0.147279223	0.393546827	0.683	0.68683437	1.227780491	1.295464314	1.851534254	3.149105847	3.124685739	3.096525352	4.395756823	5.261091858	3.990859461	5.886248968	2.926937139	3.018662629	2.075920252	1.679035073	2.56550994	1.61498924
ks26_17	PF11_0114	actin, putative	1.169	0.907773503	0.624615454	0.833643541	0.574784611	0.388106219	0.386	0.319717273	0.387831216	0.217349248	 	0.17553181	0.205039287	0.21	0.27611336	0.114475855	0.111796078	0.508	 	0.242	0.261959111	0.228222963	0.383418011	0.531800517	0.57377529	0.891	0.970212283	1.429856916	1.419	1.949917542	2.74351248	2.327723047	2.468071161	2.731092482	2.591466272	1.503398743	1.844647966	2.007128673	1.480791994	1.536733385	1.167861281	0.986465224	0.998921825	1.018882009	1.261354642	0.766011812
m33088_2	PF13_0233	myosin a	4.301	3.045283507	1.26767589	1.916494677	1.315185172	0.866263279	0.848	0.831264902	0.858955054	0.496357843	0.419	0.44141086	0.3901442	0.171	0.156576478	0.134333917	0.11289212	0.143	0.109389841	0.088	0.104040499	0.102887399	0.074879277	0.072772699	0.059836566	0.05	0.060742277	0.078888656	0.109	0.290381244	0.692209291	1.115333008	1.463914349	2.641671903	1.733208806	1.540022418	3.893384828	3.698663635	4.760825558	9.001425605	6.142804511	6.31258739	4.22417618	3.019970854	3.90239458	2.52533842
m36754_18	PF13_0326	actin-depolymerizing factor, putative	2.323	1.882961646	1.202279953	0.960144871	0.797635385	0.570744435	0.438	0.498522103	0.433381857	0.3668732	0.171	0.221996108	0.243484169	0.111	0.151525626	0.10980337	0.164406007	0.163	0.08142552	0.257	0.193218068	0.279666655	0.327484085	0.283093802	0.333609357	0.303	0.349476109	0.5611852	0.675	1.008059245	1.175255129	1.589925335	2.21799381	2.628743822	2.737782649	2.871290165	2.743423165	4.488843542	3.209519892	3.034364177	2.46561966	2.648573365	1.710797151	1.66872011	1.490463027	1.421781569
m36754_19	PF13_0326	actin-depolymerizing factor, putative	2.065	2.63730868	1.196411108	1.439584808	0.881661108	0.640502099	0.609	0.504442787	0.46331514	0.43778147	0.446	0.247809602	0.254875243	0.193	0.354401592	0.165873187	0.193999081	0.364	0.364358631	0.339	0.24430939	0.347946488	0.396950398	0.345470409	0.354101337	0.39	0.414378825	0.555806444	0.795	0.818483948	1.287809493	1.466547805	1.965992698	2.621202377	2.913558403	2.165370359	3.285043264	3.883955406	3.260699424	3.386287823	2.506895614	2.624866739	1.710797151	1.671012279	1.895808575	1.345634961
opfblob0060	PFE0175c	unconventional myosin pfm-b	4.314	3.278910477	1.668435908	1.744452862	1.071632314	0.986753734	0.99	0.777978672	0.835528999	0.579597964	0.491	0.378167791	0.344579926	0.146	0.146474762	0.211429894	0.206055513	0.172	0.167785917	0.17	0.21551245	0.222610925	0.197573037	0.237510893	0.213116532	0.253	0.194708122	0.234873039	0.265	0.60558782	1.01298928	1.494513415	1.991000456	2.528549713	1.757758483	1.821108476	2.585123672	3.883955406	3.880539185	6.072638335	5.483606622	4.633357126	3.220661807	1.063579841	1.560957892	1.171748017
opfl0004	PFL2215w	actin	2.271	1.81787162	0.792297444	1.272603131	0.72822286	0.566939483	0.528	0.448788312	0.577842475	0.312921243	0.254	0.240065556	0.203615422	0.126	0.160785519	0.157696341	0.170982244	0.211	0.213844792	0.262	0.323268675	0.280602011	0.435743289	0.371060789	0.463938301	0.641	0.670661311	0.945767363	1.144	1.339063718	1.914361969	2.082613097	2.318986609	2.555483665	2.965603741	2.345741613	3.336065488	3.277871925	3.120808776	4.155306101	2.27380892	2.038782535	1.834801285	1.557548504	1.95119729	1.451330876
opfl0013	PFL2460w	coronin	2.789	2.36532537	1.421943343	1.390249258	1.067978997	0.873873182	0.649	0.741270373	0.521880238	0.505606766	0.368	0.369133067	0.323221665	0.173	0.100175273	0.11330774	0.123852518	0.101	0.064153441	0.063	0.063167447	0.0654738	0.02796696	0.060777198	0.040983951	0.044	0.039108041	0.13088345	0.205	0.387425734	0.966091563	1.307802057	1.853458016	2.492997039	1.787218212	2.003310887	3.418485883	4.676526001	4.77106179	6.678729298	4.190703718	4.618869761	2.559306699	2.381593801	2.91043119	2.300308304
opfl0022	PFL2460w	coronin	3.788	2.594302835	1.260130248	1.811498668	0.92428288	0.847238406	0.831	0.624040738	0.955262133	0.431615522	0.423	0.2942739	0.263418543	0.136	0.127954964	0.102794647	0.081106961	0.097	0.051816241	0.049	0.042730918	0.052379042	0.046912321	0.054379603	0.047541381	0.075	0.070727311	0.142537453	0.21	0.580762487	1.001733766	1.717415545	1.934252117	2.290454526	2.012093436	1.954784641	4.005895229	4.584477931	5.18049696	6.137809633	4.467494321	4.124978636	3.264292724	1.954098844	2.624675193	1.938896262
opfl0141	PFL2225w	myosin A tail domain interacting protein MTIP, putative	4.162	2.92440219	0.980939664	2.175822396	0.99978422	0.88909299	0.745	0.589700719	0.972180882	0.382288026	0.37	0.334284829	0.301863404	0.128	0.148158383	0.116812102	0.11289212	0.118	0.083892958	0.081	0.094751164	0.091663318	0.107357042	0.101561903	0.109017308	0.128	0.138126271	0.209772106	0.303	0.590542175	0.89668304	1.663129435	1.746694161	2.39819008	1.818641774	1.5143859	3.622574779	2.883379501	3.658761666	6.914648181	5.180108372	4.634674387	3.933685372	2.801065963	3.434107242	2.134377072
z_2_100	PFL2215w	actin	2.208	2.072420117	0.997707948	1.376334219	0.730658429	0.452790589	0.489	0.509179348	0.485439726	0.354541326	0.258	0.250390957	0.226397548	0.117	0.131322207	0.155360095	0.166598075	0.214	0.208909927	0.279	0.267532692	0.30959754	0.469123183	0.406247613	0.558201394	0.592	0.773839986	0.957421379	1.251	1.257817214	1.926555369	2.00036128	2.425750464	2.484378318	2.829107469	2.320104987	7.610154122	2.952714604	2.726158522	4.197015657	2.311442725	2.362775181	2.048363869	1.660697452	2.000291976	1.385412983

Early ring transcripts																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
a10325_29	PFA0110w	ring-infected erythrocyte surface antigen precursor	2.676	2.836065747	2.155552193	2.435149965	1.658594554	1.467447328	1.574	1.534642853	1.461525015	1.276348766	0.754	0.929286037	0.86856926	0.408	0.476463881	0.383143699	0.391286273	0.435	0.23111687	0.214	0.210867789	0.157137118	0.111867838	0.115156795	0.119673132	0.118	0.069063135	0.04930541	0.061	0.091778527	0.137879091	0.187533876	0.226031459	0.495582849	0.62159842	0.780082678	1.794934065	2.223501677	2.957034492	4.197015657	6.517928366	5.469679418	6.077348752	6.08693164	7.053263917	5.606433528
a10325_30	PFA0110w	ring-infected erythrocyte surface antigen precursor	2.896	3.068530202	2.827118502	2.273228425	1.818121689	1.973507469	1.693	1.719368402	1.361313567	1.370379274	0.734	1.014470567	0.770321256	0.346	0.43016438	0.332914481	0.282778305	0.364	0.190815355	0.146	0.126334895	0.119723526	0.064053362	0.120754694	0.049180739	0.07	0.039940128	0.027790322	0.033	0.06469634	0.103174829	0.123377555	0.221222284	0.499892242	0.677571718	0.899109374	1.746528485	2.115912847	3.318702658	4.64669594	5.356137334	4.603065134	4.694932812	5.016475157	5.029053671	3.775506182
a10325_32	PFA0110w	ring-infected erythrocyte surface antigen precursor	2.392	3.168489854	2.192442158	1.881074317	2.171273203	1.679257005	1.378	1.840150476	0.78867689	1.566147794	0.646	1.173223549	0.952578438	0.302	0.250017265	0.330578234	0.263049594	0.304	0.176833203	0.103	0.074314638	0.10662876	0.06946632	0.068774202	0.041803628	0.048	0.044100557	0.025100937	0.028	0.041375565	0.086291676	0.114329862	0.2433445	0.689506545	0.756130741	0.889037904	1.729521077	2.360976254	3.81229999	5.194132548	4.998009306	5.758112282	4.738563456	5.128792916	6.034864765	5.149554152
a11962_3	PFA0660w	protein with DNAJ domain, dnj1/sis1 family	2.546	2.541998256	3.818119057	3.304213942	3.121129088	3.674326031	2.9	3.4991277	3.038878795	4.021731706	2.521	2.796892796	2.666934769	1.993	1.683618	1.807083246	1.800793727	1.264	 	0.734	0.928933	1.207523948	0.424015199	0.682144088	0.544266835	0.575	0.511732898	0.237562417	0.501	0.637183703	0.333911274	0.462254535	0.336642594	0.364145651	0.60981454	0.70866665	0.790189608	0.563047984	0.601642791	0.828975727	1.229774923	1.256459017	1.656832351	 	1.409897446	1.036502593
b572	PFB0915w	liver stage antigen 3	2.514	2.372299073	2.464086899	1.58126625	1.939898118	1.821308943	1.396	1.855544283	1.127053098	1.664802786	1.069	1.060934884	1.020924839	0.583	0.639774832	0.429868529	0.475681344	0.482	0.394790391	0.343	0.335344814	0.480764759	0.546708966	0.554991805	0.566398176	0.508	0.600766094	0.500225821	0.55	0.52283668	0.381746876	0.375890259	0.599223853	0.899590567	1.053673079	1.0565909	1.020443543	1.785973864	2.082434717	3.323723488	3.851999907	4.404191925	2.863575836	2.114552688	2.74552349	1.837746354
d34948_2	PFD1170c	hypothetical protein	2.336	1.878312417	1.490692978	1.177727096	1.055801368	1.208709924	1.212	1.322682127	1.703594143	1.265558333	0.967	1.151282125	1.187519244	0.702	0.854436123	0.704376946	0.713522065	0.734	0.627552249	0.512	0.637248028	0.457381253	0.295908488	0.285492895	0.199181998	0.198	0.142286709	0.091439122	0.075	0.092530812	0.158514057	0.184243814	0.253924703	0.551605274	0.660877902	0.762686474	1.556830665	1.938989057	2.834204049	3.34327494	5.635355747	5.444655531	4.384922341	2.96610428	4.903170091	3.806192058
e12253_3	PFE0120c	merozoite surface protein 8	3.076	2.664042088	4.026883208	2.571771419	3.273349588	3.462516354	3.614	3.822397376	4.031882871	3.352727626	2.891	2.280622673	2.244041149	1.998	1.662572795	1.017433382	0.780380494	0.739	0.384920636	0.376	0.208080998	0.232899658	0.139834801	0.211920489	0.125410885	0.303	0.11649204	0.083370968	0.152	0.149704318	0.188528558	0.169438502	0.194290879	0.371687129	0.389849251	0.543860443	0.510221771	0.884618951	0.685804546	1.313848389	2.248315034	2.740766601	2.345743978	1.268731585	1.238695642	1.393368561
f32316_2	PFE0120c	merozoite surface protein 8	2.719	2.096828911	2.583141285	2.355454192	2.93602902	2.603862979	2.145	3.220855394	2.446720354	2.944234389	1.923	2.247065248	1.947873355	1.284	1.021114367	0.93566492	0.830798338	0.547	0.437559364	0.494	0.315837223	0.33485173	0.201181684	0.278295592	0.313937046	0.373	0.323681453	0.166741936	0.239	0.462654052	0.304834714	0.26073789	0.29432181	0.446024561	0.449750508	0.466950891	0.730009675	0.92287275	1.005391768	1.247373919	2.244673029	2.398335277	1.979472638	2.170711567	2.28982451	1.800241334
f35774_1	MAL7P1.27	chloroquine resistance transporter, putative	2.216	1.993382269	2.086802559	2.910795063	2.54390898	2.47195763	2.327	2.380117369	3.195052286	2.868701634	2.049	2.161880563	1.939329992	1.791	1.949629631	1.696111718	1.614466974	1.55	1.38752379	1.121	1.379465518	1.186011126	0.539491671	0.790903318	0.542627498	0.544	0.371110364	0.318244	0.237	0.367114108	0.353608285	0.291993526	0.242382676	0.293040304	0.318164113	0.358911271	0.481440049	0.598910916	0.657371548	0.767714952	1.388808057	1.327579365	1.809541108	1.340935781	1.47158049	1.735459876
f65043_1	MAL7P1.7	RESA-like protein	3.905	3.282397191	2.627576993	2.241602979	1.790113115	1.658963828	1.455	1.33215525	1.2506906	1.143781103	0.761	0.927995302	0.758930161	0.292	0.471413042	0.295534603	0.254281273	0.436	0.186702958	0.147	0.126334895	0.148719055	0.119085119	0.087167298	0.074590787	0.124	0.07239148	0.052891258	0.106	0.097044502	0.130375466	0.254980272	0.398200108	0.594699393	0.686409613	0.814875087	1.412921936	1.870849583	2.208677418	3.331544069	4.89360595	5.156223295	4.403293354	4.556889705	4.567060662	3.544793356
f65043_3	MAL7P1.7	RESA-like protein	3.4	3.720592693	2.585656533	1.910169618	2.297920625	2.022972031	1.361	1.776207	0.74963344	1.29484652	0.638	0.956390171	0.871416992	0.329	0.293791347	0.33875508	0.258665442	0.284	0.155448716	0.144	0.128192751	0.15807246	0.101041923	0.107959504	0.098361478	0.113	0.074055655	0.056477107	0.075	0.072971453	0.145382716	0.209741831	0.406856636	0.68411978	0.770860606	0.778251522	1.130337533	1.803905312	2.415669886	3.816416653	4.392226711	5.974106752	4.272400056	5.834790101	5.630777963	3.807328492
f67629_1	PF10_0025	PF70 protein	3.392	3.493939981	4.816665354	2.662852389	3.912675804	4.238728792	2.498	3.489654718	2.144784658	2.81937423	1.647	1.830177128	1.789822145	0.977	0.750893644	0.73708433	0.574324948	0.422	0.366826088	0.292	0.309334693	0.283408023	0.245387533	0.2295139	0.200001678	0.168	0.146447135	0.119229447	0.106	0.088769395	0.142568851	0.128312655	0.187558013	0.361990939	0.441894588	0.499912143	0.921015739	1.127291455	1.518323578	2.310965435	3.119961929	3.575771632	3.071397495	4.454886909	5.269491519	4.232385558
j33_16	PF10_0019	early transcribed membrane protein	1.934	2.6152245	2.34754796	2.788088647	2.870269885	3.927989989	2.95	2.42985123	4.259636033	5.849931898	3.203	3.591948515	4.211848793	2.323	2.458924092	2.252137257	1.514727247	1.108	0.652226626	0.451	0.350207745	0.238511696	0.182236326	0.118355602	0.086066292	0.086	0.074887743	0.043926637	0.04	0.038366432	0.05252537	0.044415919	0.04520629	0.08834303	0.128640425	0.130013784	0.256419149	0.3120075	0.428770022	0.62042841	1.176359195	1.224849999	1.491493642	2.010257587	2.374166629	2.192339387
ks157_1	PF11_0512	ring-infected erythrocyte surface antigen 2, RESA-2 - malaria parasite (Plasmodium falciparum)-related	2.986	3.105724304	4.752108066	4.241588495	4.141615392	4.213362396	2.91	4.270001565	3.011548217	4.185128928	2.47	2.376132625	2.083142376	1.21	0.931040709	0.679846442	0.56555661	0.538	0.400547751	0.335	0.270319511	0.210451494	0.160584483	0.140747199	0.11147635	0.182	0.090697372	0.064545261	0.106	0.167759113	0.103174829	0.191646457	0.235649825	0.23270847	0.279866576	0.507236878	0.934098337	0.78061644	0.773378288	0.891539984	1.827059459	2.048001796	1.933545242	2.999341201	3.218846111	2.159380373
ks157_11	PF11_0509	ring-infected erythrocyte surface antigen, putative	2.012	1.772541022	1.455479711	1.619216604	1.472276666	1.612036026	1.322	1.338075934	1.037253247	1.01429646	0.625	0.835066744	0.605150717	0.224	0.330830943	0.230119833	0.200575318	0.271	0.167785917	0.098	0.102182629	0.069215161	0.061346883	0.0527802	0.03360684	0.044	0.028290926	0.018825702	0.031	0.055668943	0.104112784	0.178486183	0.310673041	0.698125394	0.889681146	1.001655443	1.643175871	2.296422956	3.626916545	4.198318984	6.405027096	6.537801748	4.925717896	5.792384232	6.175854495	4.782459536
ks157_2	PF11_0512	ring-infected erythrocyte surface antigen 2, RESA-2 - malaria parasite (Plasmodium falciparum)-related	3.591	4.070451753	5.431220118	3.759618489	5.660166784	5.035234406	3.623	5.211391365	3.191147917	4.999032659	4.093	3.04212112	2.903299525	1.609	1.131391281	1.178634023	0.847238922	0.563	0.424399658	0.274	0.297258553	0.231028974	0.141639125	0.139147796	0.095902442	0.126	0.109835351	0.042133713	0.065	 	0.097547114	0.143940473	0.08367973	0.137901319	0.198361583	0.19502067	0.210630019	0.417205427	0.504970531	0.690813093	1.301400528	2.008490544	1.666017858	2.963811975	2.599498477	2.186656812
ks48_18	PF11_0513	hypothetical protein	3.492	3.625282269	3.411490095	2.535085987	3.632590061	2.887966854	2.083	2.814696137	1.980802276	2.959649214	2.479	2.314180253	2.619946608	1.423	1.076673748	1.110883042	0.980955779	0.71	0.619327457	0.503	0.333486945	0.289020046	0.220127042	0.171935503	0.145083184	0.243	0.119820379	0.079785119	0.144	0.125631258	0.075974193	0.304331294	0.252001027	0.469726333	0.529291507	0.416593462	0.603108315	0.956344814	0.934877892	1.578442786	2.374570272	2.768424383	2.364114992	0.943239493	2.455990956	1.807060478
ks75_15	PF11_0040	early transcribed membrane protein 11.2	2.29	3.354461197	1.149460153	1.773548163	1.217764	1.774381141	1.021	1.186506246	1.814217188	1.940728269	1.278	1.290675	1.425307951	0.835	0.842650848	1.058317647	0.899848818	0.857	0.579025917	0.39	0.475613719	0.027124859	0.242681034	0.151942998	0.097541803	0.112	0.111499527	0.082474504	0.107	0.121117562	0.286075672	0.343812116	0.617498731	1.077354	0.981988	0.91559	1.308261	1.195431	1.137321	1.441583556	2.16454951	2.395701225	2.708570737	3.528838817	3.445436855	1.58884937
ks75_16	PF11_0039	early transcribed membrane protein 11.1	2.995	3.611334585	3.194342052	2.779233595	4.316973473	4.086530114	2.421	3.566623755	2.726531502	3.414386928	2.269	3.031795545	1.821147698	1.257	1.085933578	1.145926708	0.943690442	0.594	0.37587335	0.261	0.249882971	0.231964316	0.088411678	0.121554396	0.086885973	0.057	0.049093074	0.027790322	0.028	0.04739383	0.107864597	0.157100747	0.270275905	0.542986425	0.646148097	0.694017235	1.088473174	1.532542477	1.891364809	2.483016968	3.921197413	4.550383465	2.650013389	1.398240813	1.84923153	2.268485995
l1_28	PFL0035c	octapeptide-repeat antigen, putative	3.499	3.135944703	3.650437217	3.419330226	 	 	2.247	3.552414	1.719211461	2.808583889	1.685	1.591402327	1.567696215	0.901	0.45373503	0.526822577	0.369365494	0.285	0.208909927	0.163	0.192289133	0.115046823	0.091118163	0.097563401	0.09016469	0.187	0.079880257	0.024204475	0.011	 	0.146320671	0.215499449	0.161588446	0.325360893	0.305398258	0.34334625	0.353230484	0.937217879	0.929191225	1.312544907	2.026154353	2.420725112	2.516823611	4.358614466	2.931831368	3.40386529
m15018_1	PF14_0075	plasmepsin, putative	2.247	1.851579009	2.324072582	2.583156616	1.991044128	2.123169385	2.01	2.299596033	2.863183462	2.725343722	1.939	2.102509509	2.219835178	1.576	1.563239307	1.365533484	1.341552935	1.216	1.134199878	1.009	1.069201904	0.755754746	0.820965624	0.614969295	0.550004612	0.63	0.529206677	0.455402711	0.461	0.461901779	0.447403579	0.344634623	0.315482217	0.384615371	0.431092742	0.460541789	0.6541305	0.836801686	0.9189554	1.29951071	2.021298299	1.733228568	1.988658144	2.272714363	2.486203105	1.991176003
n130_39	PF14_0553	trophozoite cysteine proteinase precursor	2.008	2.352539646	2.083448762	3.330779099	2.436745676	1.504228693	1.899	1.625821504	2.062793545	1.902191206	1.669	1.561716799	1.755649029	1.447	1.387301234	1.145926708	1.079599416	1.167	1.120217751	0.926	0.901993958	0.699634344	0.683837295	0.579782519	0.506561598	0.606	0.449326458	0.388168045	0.465	0.453626638	0.498991001	0.537103599	0.488612704	0.599008818	0.595084734	0.569496961	0.855602673	0.959931061	0.856402737	1.678806232	1.807635532	1.905761256	1.818726614	1.234348648	2.084634095	1.418371997
n145_23	PF14_0016	hypothetical protein	2.854	2.877909354	1.80258158	2.158112141	2.05802123	2.876551885	2.013	1.900541513	3.175530754	3.620945881	1.635	2.550373737	2.375038488	1.373	1.226515727	1.089856926	0.82203	0.822	0.560108875	0.327	0.339989475	0.182391293	0.138030477	0.0999625	0.070492396	0.077	0.054917676	0.043926637	0.038	0.057925791	0.097547114	0.143940473	0.190443527	0.39323422	0.426182778	0.526464239	1.003436213	1.359205005	1.731002511	2.666799371	2.634364903	2.223168536	2.150552408	2.069854787	2.766923668	2.217342688
n150_93	PF14_0076	plasmepsin 1 precursor	3.176	2.990654453	4.388238113	4.438930697	3.317189108	2.997042417	3.006	2.827721558	3.878312085	3.221701428	2.406	2.183822141	2.434841694	1.699	1.572499238	1.248721356	1.041237987	1.228	0.954899291	0.737	0.66325815	0.492924189	0.527763581	0.387054798	0.290986036	0.391	0.332834405	0.2241155	0.193	0.233207732	0.167893592	0.151343128	0.125038675	0.17022194	0.24942496	0.285664086	0.371546136	0.541530254	0.57662178	0.862864703	1.36817008	1.232752234	1.941582508	2.093922898	2.393049166	2.127557928
opfblob0020	PFE0120c	merozoite surface protein 8	2.312	3.162678111	2.631768939	3.588841746	3.613105797	2.110486188	2.185	3.599779475	2.246297459	3.842919659	2.105	3.049864917	2.527394066	1.488	0.973131219	1.103874337	0.731058675	0.681	0.430157042	0.306	0.349278796	0.280602011	0.130813196	0.159940002	0.124591204	0.207	0.127309156	0.076199271	0.243	0.321224831	0.300144953	0.208096794	0.258733878	0.422322757	0.456624424	0.345177434	0.60834137	0.945585931	0.96899749	1.085749699	1.884117192	2.353555763	2.162034257	2.397639117	2.579357044	1.954807553
opfblob0026	MAL7P1.170	ring stage expressed protein	2.501	2.45133706	2.44144987	2.905734774	2.015399385	2.063558234	2.118	2.466559389	3.179435123	3.099924198	2.272	2.546501839	2.795084376	1.952	2.044753978	1.748677112	1.534455974	1.642	1.054419315	0.92	0.646537349	0.38536008	0.308538727	0.228714211	0.202460708	0.195	0.192211871	0.146123308	0.118	0.157979425	0.136941136	0.157100747	0.183710676	0.312432651	0.355479645	0.397366047	0.626657022	0.811697673	0.934877892	1.424639224	1.908397028	1.776690977	2.238962755	2.194779541	2.629710476	2.253711274
opfblob0109	PFD1170c	hypothetical protein	2.68	1.995706883	1.630707494	1.576206263	1.153222541	1.116122474	1.495	1.538195291	1.841547455	1.40275048	1.091	1.147410073	1.127716122	0.79	0.909995504	0.849223965	0.769420104	0.794	0.712267677	0.65	0.695770829	0.471411368	0.306734403	0.315881509	0.233608512	0.209	0.168913453	0.096817899	0.078	0.104567336	0.168831547	0.199049113	0.251039203	0.575307014	0.715869225	0.759939685	1.666724578	1.857699798	2.760278119	3.826844198	5.967989454	5.285293574	5.029054811	4.274949292	6.149419033	4.985895787
opfblob0154	PFD1170c	hypothetical protein	2.432	2.345565665	1.558604163	1.419344559	1.130084959	0.943630846	1.183	1.274132459	1.699689775	1.339549623	0.989	1.100945756	1.255865729	0.627	0.760995323	0.68335076	0.679544805	0.765	0.595475501	0.572	0.536923282	0.446157178	0.329288409	0.283093802	0.210657502	0.207	0.138958358	0.086060353	0.079	0.085760262	0.157576102	0.161213328	0.251039203	0.534367575	0.695247508	0.659224826	1.432545832	1.719029735	2.553285515	2.992654621	5.115766775	5.108809729	4.611114739	3.223976445	5.946745959	4.438094947
opff72447	PFE0070w	interspersed repeat antigen, putative	3.363	4.621392354	4.51735309	3.819074315	4.165970649	4.265363417	3.261	3.32624366	2.842360268	3.841378287	2.667	2.439375732	2.503188095	1.286	1.180216176	0.735916224	0.659816078	0.621	0.293625355	0.273	0.170923672	0.211386836	0.107357042	0.093564899	0.096722123	0.117	0.128141243	0.103989589	0.131	0.155722583	0.104112784	0.179308702	0.210642081	0.287653507	0.421272842	0.465119735	0.409485685	0.659877895	0.706276332	1.196540456	1.731154017	1.916297622	2.910651609	3.159794908	3.772734463	3.070866121
opfg0007	PF07_0006	starp antigen	2.788	4.143677997	3.927112453	4.679282937	5.609020919	4.860206094	3.315	5.349935633	2.46624204	4.763185428	2.845	2.787858111	3.118306041	1.763	1.164221861	1.370205907	0.854911169	0.494	0.436736895	0.285	0.229446445	0.292761414	0.118182958	0.113557404	0.116394422	0.124	0.071559398	0.04930541	0.056	0.111337885	0.078788051	0.102814625	0.136580716	0.137901319	0.257280851	0.305807052	0.353230484	0.53674852	0.615290671	0.89023658	1.499281372	1.896541995	2.135625976	2.680725546	2.758111848	2.628761467
opfi17707	PFI0590c	hypothetical protein	1.692	1.943402443	1.790005342	2.59327659	1.611101716	1.305102365	1.469	1.598586328	1.846753331	1.701798293	1.455	1.209362445	1.381167521	1.068	0.936091598	0.901789429	0.825318143	1.063	0.932692274	0.995	0.861120878	0.857706776	1.131308594	1.036411203	0.865581019	0.95	0.869529834	0.811298084	0.913	0.762062688	0.640621925	0.680221577	0.688674596	0.630252067	0.647130072	0.495334198	0.559935712	0.608474383	0.557287301	0.531795758	0.844939104	0.974611833	1.241189032	1.403971302	1.441368341	1.407006848
opfk12891	PF11_0512	ring-infected erythrocyte surface antigen 2, RESA-2 - malaria parasite (Plasmodium falciparum)-related	3.473	3.714781227	5.152867783	4.674222951	4.302360203	4.247607	3.234	4.320919478	3.585486634	4.505757882	2.705	2.611035527	2.273942752	1.389	0.981549301	0.885435737	0.692697312	0.45	0.404660171	0.23	0.254527632	0.19268004	0.115476485	0.0911658	0.069672716	0.091	0.050757247	0.033169094	0.072	0.054916658	0.078788051	0.092121907	0.091374419	0.164835159	0.234695125	0.271014643	0.40817744	0.505667322	0.641449056	0.941069966	1.441009735	1.54489141	1.772799218	3.471533921	2.66747555	2.352588044
